Id;Amount;Vol_total;Btw_pour;Pour_time;Time;Dev_id;Brand_id;CustomerId;LocationId;CreationDate;CL;ConvertedAmount;ConvertedCL;SelectedCL;TimeUTC;Flow_0;FlowRate;Mode;TapId;StopCondition;Temp_after;Temp_before
3337951;2;2856;424;9925;2019-04-21 20:14:24.000;844e-0000-0f01-071a;1;78;96;21.04.2019 17:14;50;2;50;50;2019-04-21 17:14:24.000;2,45614;4,977683;2;302;0;0,899999976;11,69999981
3338179;0;181;1012;1250;2019-04-21 20:31:18.000;844e-0000-0f01-071a;1;78;96;21.04.2019 17:33;0;0;0;30;2019-04-21 17:31:18.000;2,32777;1,978947;0;302;0;12;16,5
3338180;2;2853;1;14075;2019-04-21 20:31:34.000;844e-0000-0f01-071a;1;78;96;21.04.2019 17:33;50;2;50;50;2019-04-21 17:31:34.000;1,22807;3,506279;1;302;0;1,899999976;12,5
3338182;2;2854;4;14000;2019-04-21 20:31:53.000;844e-0000-0f01-071a;1;78;96;21.04.2019 17:33;50;2;50;50;2019-04-21 17:31:53.000;1,982456;3,526316;1;302;0;1,100000024;3,599999905
3338228;2;2850;198;14100;2019-04-21 20:35:26.000;844e-0000-0f01-071a;1;78;96;21.04.2019 17:36;50;2;50;50;2019-04-21 17:35:26.000;2,280702;3,496329;1;302;0;0,800000012;7,900000095
3338229;2;2854;2;17600;2019-04-21 20:35:46.000;844e-0000-0f01-071a;1;78;96;21.04.2019 17:36;50;2;50;50;2019-04-21 17:35:46.000;1,894737;2,805024;1;302;0;0,600000024;1,299999952
3338231;2;2850;1;14250;2019-04-21 20:36:02.000;844e-0000-0f01-071a;1;78;96;21.04.2019 17:36;50;2;50;50;2019-04-21 17:36:02.000;1,249465;3,459526;1;302;0;1,100000024;0,800000012
3338233;2;2850;2;17150;2019-04-21 20:36:22.000;844e-0000-0f01-071a;1;78;96;21.04.2019 17:36;50;2;50;50;2019-04-21 17:36:22.000;1,877193;2,874533;1;302;0;1,299999952;1,200000048
3338249;2;2854;66;15050;2019-04-21 20:37:45.000;844e-0000-0f01-071a;1;78;96;21.04.2019 17:37;50;2;50;50;2019-04-21 17:37:45.000;2;3,280294;1;302;0;1;3,799999952
3338251;0;147;2;1025;2019-04-21 20:37:48.000;844e-0000-0f01-071a;1;78;96;21.04.2019 17:37;0;0;0;30;2019-04-21 17:37:48.000;1,842105;1,831408;0;302;0;1,100000024;1,200000048
3338287;2;2851;111;13975;2019-04-21 20:39:54.000;844e-0000-0f01-071a;1;78;96;21.04.2019 17:40;50;2;50;50;2019-04-21 17:39:54.000;1,280702;3,528858;1;302;0;0,699999988;4,800000191
3338290;2;2852;1;17575;2019-04-21 20:40:14.000;844e-0000-0f01-071a;1;78;96;21.04.2019 17:40;50;2;50;50;2019-04-21 17:40:14.000;1,859649;2,807017;1;302;0;0,699999988;0,899999976
3338304;1;1712;36;15050;2019-04-21 20:41:06.000;844e-0000-0f01-071a;1;78;96;21.04.2019 17:44;30;1;30;30;2019-04-21 17:41:06.000;1,894737;1,949059;0;302;0;1,299999952;2,900000095
3338306;1;1712;1;14975;2019-04-21 20:41:23.000;844e-0000-0f01-071a;1;78;96;2019-04-21 17:44:05.083;30;1;30;30;2019-04-21 17:41:23.000;1,298246;1,95882;0;302;0;1;1,299999952
3338362;1;1711;248;11125;2019-04-21 20:45:44.000;844e-0000-0f01-071a;1;78;96;2019-04-21 17:47:22.020;30;1;30;30;2019-04-21 17:45:44.000;2,157895;2,635127;1;302;0;1,700000048;6,800000191
3338434;1;1712;327;14850;2019-04-21 20:51:27.000;844e-0000-0f01-071a;1;78;96;21.04.2019 17:51;30;1;30;30;2019-04-21 17:51:27.000;2,421053;1,975309;0;302;0;2,5;9,199999809
3338435;0;670;2;5750;2019-04-21 20:51:36.000;844e-0000-0f01-071a;1;78;96;21.04.2019 17:51;0;0;0;30;2019-04-21 17:51:36.000;1,842105;1,922197;0;302;0;1,700000048;3,200000048
3338631;2;2851;958;13950;2019-04-21 21:07:49.000;844e-0000-0f01-071a;1;78;96;21.04.2019 18:07;50;2;50;50;2019-04-21 18:07:49.000;2,526316;3,535182;1;302;0;1,700000048;14,30000019
3338658;0;2200;98;10875;2019-04-21 21:09:39.000;844e-0000-0f01-071a;1;78;96;21.04.2019 18:09;0;1;30;50;2019-04-21 18:09:39.000;2,736842;3,484574;1;302;0;0,899999976;7,699999809
3338794;2;795;539;19000;2019-04-21 21:18:58.000;844e-0000-0f01-071a;1;78;96;21.04.2019 18:19;50;2;50;50;2019-04-21 18:18:58.000;3,017544;0,697138;0;302;1;2,5;11,19999981
3338795;0;144;3;12925;2019-04-21 21:19:14.000;844e-0000-0f01-071a;1;78;96;21.04.2019 18:19;0;0;0;50;2019-04-21 18:19:14.000;0,192982;0,141165;0;302;1;1,399999976;3,299999952
3338871;0;323;599;22125;2019-04-21 21:29:35.000;844e-0000-0f01-071a;1;78;96;21.04.2019 18:29;0;0;0;50;2019-04-21 18:29:35.000;0,315789;0,224403;0;302;1;1,299999952;11,5
3338965;2;2852;35;14700;2019-04-21 21:35:01.000;844e-0000-0f01-071a;1;78;96;21.04.2019 18:35;50;2;50;50;2019-04-21 18:35:01.000;6,578948;3,356009;0;302;0;2,099999905;2,900000095
3338967;0;2270;1;11275;2019-04-21 21:35:15.000;844e-0000-0f01-071a;1;78;96;21.04.2019 18:35;0;1;30;50;2019-04-21 18:35:15.000;3,175439;3,469872;1;302;0;1,5;2,400000095
3338968;0;1225;6;10400;2019-04-21 21:35:32.000;844e-0000-0f01-071a;1;78;96;21.04.2019 18:35;0;0;0;30;2019-04-21 18:35:32.000;2,54386;1,998988;0;302;0;1,700000048;2,299999952
3338975;2;2850;43;16350;2019-04-21 21:36:32.000;844e-0000-0f01-071a;1;78;96;2019-04-21 18:36:32.033;50;2;50;50;2019-04-21 18:36:32.000;1,929825;3,015183;1;302;0;0,800000012;3,599999905
3339049;1;1710;442;14550;2019-04-21 21:44:10.000;844e-0000-0f01-071a;1;78;96;21.04.2019 18:44;30;1;30;30;2019-04-21 18:44:10.000;2,982456;2,013625;0;302;0;2;8,699999809
3339098;2;2850;297;14850;2019-04-21 21:49:23.000;844e-0000-0f01-071a;1;78;96;21.04.2019 18:50;50;2;50;50;2019-04-21 18:49:23.000;2,22807;3,319747;2;302;0;0,5;8,5
3339135;2;2850;179;13825;2019-04-21 21:52:38.000;844e-0000-0f01-071a;1;78;96;21.04.2019 18:53;50;2;50;50;2019-04-21 18:52:38.000;2,350877;3,565877;1;302;0;0,699999988;6,400000095
3339153;1;1714;90;6600;2019-04-21 21:54:16.000;844e-0000-0f01-071a;1;78;96;21.04.2019 18:54;30;1;30;30;2019-04-21 18:54:16.000;2,087719;4,449761;2;302;0;0,899999976;4,5
3339155;0;1699;1;14950;2019-04-21 21:54:33.000;844e-0000-0f01-071a;1;78;96;21.04.2019 18:54;0;1;30;30;2019-04-21 18:54:33.000;1,596491;1,94684;0;302;0;0,699999988;1
3339564;2;2851;1966;24550;2019-04-21 22:27:44.000;844e-0000-0f01-071a;1;78;96;21.04.2019 19:28;50;2;50;50;2019-04-21 19:27:44.000;2,964912;2,00879;0;302;0;1,700000048;16,20000076
3339566;2;2852;2;25000;2019-04-21 22:28:12.000;844e-0000-0f01-071a;1;78;96;21.04.2019 19:28;50;2;50;50;2019-04-21 19:28:12.000;1,280702;1,973333;0;302;0;1,299999952;2,299999952
3339764;2;2850;1494;24625;2019-04-21 22:53:32.000;844e-0000-0f01-071a;1;78;96;21.04.2019 19:53;50;2;50;50;2019-04-21 19:53:32.000;2,652974;2,001959;0;302;0;1,799999952;15,80000019
3340146;1;1710;2924;10875;2019-04-21 23:42:27.000;844e-0000-0f01-071a;1;78;96;21.04.2019 20:42;30;1;30;30;2019-04-21 20:42:27.000;2,789474;2,694092;1;302;0;2,900000095;18,5
3340148;1;1710;2;9125;2019-04-21 23:42:39.000;844e-0000-0f01-071a;1;78;96;21.04.2019 20:42;30;1;30;30;2019-04-21 20:42:39.000;2,175439;3,210767;1;302;0;1,399999976;4
3340907;11;3039;46619;24425;2019-04-22 12:40:02.000;844e-0000-0f01-071a;1;78;96;22.04.2019 09:40;0;11;0;0;2019-04-22 09:40:02.000;0;0;10;302;0;2,200000048;25,5
3341447;11;1904;11849;14600;2019-04-22 15:57:47.000;844e-0000-0f01-071a;1;78;96;22.04.2019 12:57;0;11;0;0;2019-04-22 12:57:47.000;0;0;10;302;0;3,799999952;26,39999962
3341659;11;3177;1540;26325;2019-04-22 16:23:53.000;844e-0000-0f01-071a;1;78;96;22.04.2019 13:23;0;11;0;0;2019-04-22 13:23:53.000;0;0;10;302;0;2,099999905;23,20000076
3341827;11;3214;1123;27150;2019-04-22 16:43:03.000;844e-0000-0f01-071a;1;78;96;22.04.2019 13:43;0;11;0;0;2019-04-22 13:43:03.000;0;0;10;302;0;1,899999976;20,29999924
3341844;2;2850;52;24850;2019-04-22 16:44:22.000;844e-0000-0f01-071a;1;78;96;22.04.2019 13:44;50;2;50;50;2019-04-22 13:44:22.000;2,263158;1,983833;0;302;0;1,299999952;8,399999619
3341878;2;2852;181;24850;2019-04-22 16:47:49.000;844e-0000-0f01-071a;1;78;96;22.04.2019 13:48;50;2;50;50;2019-04-22 13:47:49.000;2,22807;1,985245;0;302;0;1,200000048;7,599999905
3341881;2;2852;3;24925;2019-04-22 16:48:18.000;844e-0000-0f01-071a;1;78;96;22.04.2019 13:48;50;2;50;50;2019-04-22 13:48:18.000;1,859649;1,979271;0;302;0;0,800000012;1,700000048
3341933;2;2851;380;24700;2019-04-22 16:55:04.000;844e-0000-0f01-071a;1;78;96;22.04.2019 13:55;50;2;50;50;2019-04-22 13:55:04.000;2,614035;1,996591;0;302;0;1,600000024;10
3341934;1;1711;2;15075;2019-04-22 16:55:23.000;844e-0000-0f01-071a;1;78;96;22.04.2019 13:55;30;1;30;30;2019-04-22 13:55:23.000;1,77193;1,944663;0;302;0;1,100000024;2,299999952
3342041;1;1710;1180;14650;2019-04-22 17:15:19.000;844e-0000-0f01-071a;1;78;96;22.04.2019 14:15;30;1;30;30;2019-04-22 14:15:19.000;2,875481;1,99988;0;302;0;3,900000095;17,29999924
3342043;0;897;2;7875;2019-04-22 17:15:30.000;844e-0000-0f01-071a;1;78;96;22.04.2019 14:16;0;0;0;30;2019-04-22 14:15:30.000;1,77193;1,909217;0;302;0;2,299999952;5,599999905
3342113;0;2630;606;22900;2019-04-22 17:26:01.000;844e-0000-0f01-071a;1;78;96;22.04.2019 14:26;0;2;50;50;2019-04-22 14:26:01.000;2,315789;1,984218;0;302;0;2,099999905;14,30000019
3342123;0;1701;42;14850;2019-04-22 17:26:59.000;844e-0000-0f01-071a;1;78;96;22.04.2019 14:27;0;1;30;30;2019-04-22 14:26:59.000;1,894737;1,962313;0;302;0;1,600000024;7
3342316;2;2851;1394;24775;2019-04-22 17:50:39.000;844e-0000-0f01-071a;1;78;96;22.04.2019 14:50;50;2;50;50;2019-04-22 14:50:39.000;2,550278;1,990546;0;302;0;2,299999952;17
3342474;2;2854;818;14125;2019-04-22 18:04:32.000;844e-0000-0f01-071a;1;78;96;22.04.2019 15:04;50;2;50;50;2019-04-22 15:04:32.000;2,550278;3,495109;1;302;0;1,399999976;14,80000019
3342476;2;2855;1;19325;2019-04-22 18:04:54.000;844e-0000-0f01-071a;1;78;96;22.04.2019 15:04;50;2;50;50;2019-04-22 15:04:54.000;1,350877;2,555548;1;302;0;1;2,200000048
3342543;2;2850;395;24350;2019-04-22 18:11:55.000;844e-0000-0f01-071a;1;78;96;22.04.2019 15:11;50;2;50;50;2019-04-22 15:11:55.000;3,245614;2,024569;0;302;0;1,5;9,800000191
3342573;2;2851;301;24925;2019-04-22 18:17:23.000;844e-0000-0f01-071a;1;78;96;22.04.2019 15:17;50;2;50;50;2019-04-22 15:17:23.000;2,210526;1,978567;0;302;0;1,299999952;8,399999619
3342676;2;2855;589;13900;2019-04-22 18:27:27.000;844e-0000-0f01-071a;1;78;96;22.04.2019 15:27;50;2;50;50;2019-04-22 15:27:27.000;2,298246;3,552947;1;302;0;1,299999952;11
3342741;1;1710;280;14700;2019-04-22 18:32:23.000;844e-0000-0f01-071a;1;78;96;22.04.2019 15:32;30;1;30;30;2019-04-22 15:32:23.000;2,754386;1,993078;0;302;0;2,200000048;8,5
3342743;0;479;9;4200;2019-04-22 18:32:37.000;844e-0000-0f01-071a;1;78;96;22.04.2019 15:32;0;0;0;30;2019-04-22 15:32:37.000;1,789474;1,833751;0;302;0;1,700000048;4,400000095
3342837;2;2850;397;19625;2019-04-22 18:39:34.000;844e-0000-0f01-071a;1;78;96;22.04.2019 15:39;50;2;50;50;2019-04-22 15:39:34.000;2,210526;2,512012;1;302;0;1,100000024;9,300000191
3342883;0;2422;281;21150;2019-04-22 18:44:38.000;844e-0000-0f01-071a;1;78;96;22.04.2019 15:45;0;2;50;50;2019-04-22 15:44:38.000;2,175439;1,975862;0;302;0;1,299999952;7,900000095
3342885;0;659;13;5675;2019-04-22 18:44:58.000;844e-0000-0f01-071a;1;78;96;22.04.2019 15:45;0;0;0;30;2019-04-22 15:44:58.000;1,77193;1,913594;0;302;0;1,299999952;3,799999952
3342889;0;1668;16;14625;2019-04-22 18:45:29.000;844e-0000-0f01-071a;1;78;96;22.04.2019 15:45;0;1;30;30;2019-04-22 15:45:29.000;1,877193;1,952917;0;302;0;0,800000012;3,5
3342953;0;2489;420;21600;2019-04-22 18:52:52.000;844e-0000-0f01-071a;1;78;96;22.04.2019 15:52;0;2;50;50;2019-04-22 15:52:52.000;2,315789;1,989116;0;302;0;1,399999976;9
3343140;2;2850;651;15100;2019-04-22 19:04:00.000;844e-0000-0f01-071a;1;78;96;22.04.2019 16:04;50;2;50;50;2019-04-22 16:04:00.000;2,333333;3,264784;1;302;0;1,200000048;12,60000038
3343142;2;2852;1;25100;2019-04-22 19:04:28.000;844e-0000-0f01-071a;1;78;96;22.04.2019 16:04;50;2;50;50;2019-04-22 16:04:28.000;1,824561;1,965471;0;302;0;0,899999976;2
3343244;2;2854;498;13750;2019-04-22 19:13:01.000;844e-0000-0f01-071a;1;78;96;22.04.2019 16:13;50;2;50;50;2019-04-22 16:13:01.000;2,368421;3,59043;1;302;0;1,299999952;10,80000019
3343256;2;2850;22;15200;2019-04-22 19:13:40.000;844e-0000-0f01-071a;1;78;96;22.04.2019 16:13;50;2;50;50;2019-04-22 16:13:40.000;2,105263;3,243306;1;302;0;0,600000024;5,599999905
3343458;2;2852;1060;24575;2019-04-22 19:31:46.000;844e-0000-0f01-071a;1;78;96;22.04.2019 16:31;50;2;50;50;2019-04-22 16:31:46.000;2,77193;2,00746;0;302;0;1,899999976;14,89999962
3343486;2;2851;115;24975;2019-04-22 19:34:07.000;844e-0000-0f01-071a;1;78;96;22.04.2019 16:34;50;2;50;50;2019-04-22 16:34:07.000;2,017544;1,974606;0;302;0;1;7,400000095
3343554;2;2850;355;24825;2019-04-22 19:40:28.000;844e-0000-0f01-071a;1;78;96;22.04.2019 16:40;50;2;50;50;2019-04-22 16:40:28.000;2,315789;1,985831;0;302;0;1,299999952;8,800000191
3343578;0;690;132;5900;2019-04-22 19:42:47.000;844e-0000-0f01-071a;1;78;96;22.04.2019 16:42;0;0;0;50;2019-04-22 16:42:47.000;2;1,932798;0;302;0;2,299999952;5,699999809
3343584;1;1710;9;15075;2019-04-22 19:43:13.000;844e-0000-0f01-071a;1;78;96;22.04.2019 16:43;30;1;30;30;2019-04-22 16:43:13.000;1,859649;1,943499;0;302;0;1;4,199999809
3343659;0;602;313;5000;2019-04-22 19:48:32.000;844e-0000-0f01-071a;1;78;96;22.04.2019 16:48;0;0;0;30;2019-04-22 16:48:32.000;2,333333;1,97193;0;302;0;3,299999952;7,699999809
3343666;2;2854;16;14000;2019-04-22 19:49:03.000;844e-0000-0f01-071a;1;78;96;22.04.2019 16:49;50;2;50;50;2019-04-22 16:49:03.000;1,982456;3,526316;1;302;0;0,600000024;6,300000191
3344001;2;2850;1361;18475;2019-04-22 20:12:04.000;844e-0000-0f01-071a;1;78;96;22.04.2019 17:12;50;2;50;50;2019-04-22 17:12:04.000;3,491656;2,668376;1;302;0;1,399999976;15,60000038
3344014;2;2850;11;24650;2019-04-22 20:12:41.000;844e-0000-0f01-071a;1;78;96;22.04.2019 17:12;50;2;50;50;2019-04-22 17:12:41.000;2,859649;1,999929;0;302;0;0,899999976;5,699999809
3344148;2;2853;501;16600;2019-04-22 20:21:20.000;844e-0000-0f01-071a;1;78;96;22.04.2019 17:21;50;2;50;50;2019-04-22 17:21:20.000;2,508772;2,972944;1;302;0;1,200000048;11
3344196;2;2854;150;13600;2019-04-22 20:24:05.000;844e-0000-0f01-071a;1;78;96;22.04.2019 17:24;50;2;50;50;2019-04-22 17:24:05.000;2,859649;3,630031;1;302;0;0,800000012;7,099999905
3344243;2;2858;175;10650;2019-04-22 20:27:12.000;844e-0000-0f01-071a;1;78;96;2019-04-22 17:27:12.067;50;2;50;50;2019-04-22 17:27:12.000;2,807018;4,642122;2;302;0;0,600000024;6,400000095
3344270;2;2854;108;13900;2019-04-22 20:29:15.000;844e-0000-0f01-071a;1;78;96;22.04.2019 17:29;50;2;50;50;2019-04-22 17:29:15.000;2,298246;3,551685;1;302;0;0,600000024;5,199999809
3344274;2;2854;1;15925;2019-04-22 20:29:33.000;844e-0000-0f01-071a;1;78;96;22.04.2019 17:29;50;2;50;50;2019-04-22 17:29:33.000;1,105263;3,100058;1;302;0;0,5;0,699999988
3344312;2;2851;167;16200;2019-04-22 20:32:38.000;844e-0000-0f01-071a;1;78;96;2019-04-22 17:32:38.010;50;2;50;50;2019-04-22 17:32:38.000;2,666667;3,044184;1;302;0;0,800000012;5,099999905
3344315;2;2851;15;13800;2019-04-22 20:33:08.000;844e-0000-0f01-071a;1;78;96;22.04.2019 17:33;50;2;50;50;2019-04-22 17:33:08.000;2,385965;3,573608;1;302;0;0,600000024;2,900000095
3344542;2;2850;896;15875;2019-04-22 20:48:21.000;844e-0000-0f01-071a;1;78;96;22.04.2019 17:52;50;2;50;50;2019-04-22 17:48:21.000;3,298246;3,105401;1;302;0;1,5;13,89999962
3344545;2;2855;3;13700;2019-04-22 20:48:38.000;844e-0000-0f01-071a;1;78;96;22.04.2019 17:52;50;2;50;50;2019-04-22 17:48:38.000;2,666667;3,604815;1;302;0;0,699999988;2,299999952
3344548;2;1242;2;15000;2019-04-22 20:48:56.000;844e-0000-0f01-071a;1;78;96;22.04.2019 17:52;50;2;50;50;2019-04-22 17:48:56.000;2,276423;1,405848;0;302;1;1,399999976;1
3344549;0;139;1;11025;2019-04-22 20:49:09.000;844e-0000-0f01-071a;1;78;96;22.04.2019 17:52;0;0;0;50;2019-04-22 17:49:09.000;0,350877;0,157537;0;302;1;1,399999976;1,5
3344780;0;553;702;7450;2019-04-22 21:00:59.000;844e-0000-0f01-071a;1;78;96;22.04.2019 18:02;0;0;0;50;2019-04-22 18:00:59.000;0;1,208054;2;302;0;4,800000191;13,30000019
3344790;0;575;1801;2475;2019-04-22 21:03:13.000;844e-0000-0f01-071a;1;78;96;22.04.2019 18:03;0;0;0;50;2019-04-22 18:03:13.000;6,578948;3,792309;0;302;0;1,399999976;3,200000048
3344826;2;2851;240;18875;2019-04-22 21:05:26.000;844e-0000-0f01-071a;1;78;96;22.04.2019 18:05;50;2;50;50;2019-04-22 18:05:26.000;2,350877;2,612757;1;302;0;0,899999976;6,800000191
3344922;2;2850;403;13700;2019-04-22 21:12:24.000;844e-0000-0f01-071a;1;78;96;22.04.2019 18:12;50;2;50;50;2019-04-22 18:12:24.000;3;3,598412;1;302;0;1,299999952;10
3345075;2;2854;668;17400;2019-04-22 21:23:51.000;844e-0000-0f01-071a;1;78;96;22.04.2019 18:23;50;2;50;50;2019-04-22 18:23:51.000;3,280702;2,837265;1;302;0;1,299999952;13,5
3345161;2;2850;326;24450;2019-04-22 21:29:42.000;844e-0000-0f01-071a;1;78;96;22.04.2019 18:30;50;2;50;50;2019-04-22 18:29:42.000;2,982456;2,016288;0;302;0;1,200000048;10,5
3345163;2;2852;2;16450;2019-04-22 21:30:01.000;844e-0000-0f01-071a;1;78;96;22.04.2019 18:30;50;2;50;50;2019-04-22 18:30:01.000;1,807018;2,998987;1;302;0;0,5;1,799999952
3345214;2;2850;231;13775;2019-04-22 21:34:07.000;844e-0000-0f01-071a;1;78;96;22.04.2019 18:34;50;2;50;50;2019-04-22 18:34:07.000;2,473684;3,57882;1;302;0;1;7,099999905
3346274;2;2852;18;24825;2019-04-22 22:59:16.000;844e-0000-0f01-071a;1;78;96;22.04.2019 19:59;50;2;50;50;2019-04-22 19:59:16.000;2,245614;1,987244;0;302;0;1,700000048;10,10000038
3346327;2;2857;298;14800;2019-04-22 23:04:30.000;844e-0000-0f01-071a;1;78;96;22.04.2019 20:04;50;2;50;50;2019-04-22 20:04:30.000;2,438596;3,33926;2;302;0;1,200000048;10,69999981
3346422;2;2850;466;11100;2019-04-22 23:12:28.000;844e-0000-0f01-071a;1;78;96;22.04.2019 20:12;50;2;50;50;2019-04-22 20:12:28.000;2,22807;4,441283;2;302;0;1;12,5
3346423;2;2850;1;15650;2019-04-22 23:12:46.000;844e-0000-0f01-071a;1;78;96;22.04.2019 20:12;50;2;50;50;2019-04-22 20:12:46.000;1,315789;3,150048;0;302;0;1,299999952;1,899999976
3346426;0;1189;10;6700;2019-04-22 23:13:04.000;844e-0000-0f01-071a;1;78;96;22.04.2019 20:13;0;0;0;50;2019-04-22 20:13:04.000;1,912281;3,008641;1;302;0;1,399999976;3,200000048
3346427;2;2851;3;13925;2019-04-22 23:13:22.000;844e-0000-0f01-071a;1;78;96;22.04.2019 20:13;50;2;50;50;2019-04-22 20:13:22.000;2,070175;3,541529;1;302;0;0,899999976;1,899999976
3346581;2;2852;759;14050;2019-04-22 23:26:16.000;844e-0000-0f01-071a;1;78;96;22.04.2019 20:26;50;2;50;50;2019-04-22 20:26:16.000;2,77193;3,511269;1;302;0;1,200000048;14,19999981
3346584;2;2851;1;14000;2019-04-22 23:26:33.000;844e-0000-0f01-071a;1;78;96;22.04.2019 20:26;50;2;50;50;2019-04-22 20:26:33.000;1,263158;3,522556;1;302;0;0,899999976;1,899999976
3346648;2;2852;403;15175;2019-04-22 23:33:32.000;844e-0000-0f01-071a;1;78;96;22.04.2019 20:34;50;2;50;50;2019-04-22 20:33:32.000;2,561404;3,250961;1;302;0;1;10,89999962
3346649;2;2850;1;13975;2019-04-22 23:33:48.000;844e-0000-0f01-071a;1;78;96;22.04.2019 20:34;50;2;50;50;2019-04-22 20:33:48.000;1,280702;3,527602;1;302;0;0,600000024;1,299999952
3346651;2;2853;1;13975;2019-04-22 23:34:04.000;844e-0000-0f01-071a;1;78;96;22.04.2019 20:34;50;2;50;50;2019-04-22 20:34:04.000;1,947368;3,531368;1;302;0;1,200000048;0,899999976
3347107;2;2851;3253;15075;2019-04-23 00:28:33.000;844e-0000-0f01-071a;1;78;96;22.04.2019 21:28;50;2;50;50;2019-04-22 21:28:33.000;3,012409;3,271363;1;302;0;1,700000048;22,5
3347109;2;2851;1;14725;2019-04-23 00:28:50.000;844e-0000-0f01-071a;1;78;96;22.04.2019 21:28;50;2;50;50;2019-04-22 21:28:50.000;2,087719;3,34912;1;302;0;1,100000024;2,799999952
3347196;2;2855;626;14125;2019-04-23 00:39:31.000;844e-0000-0f01-071a;1;78;96;22.04.2019 21:39;50;2;50;50;2019-04-22 21:39:31.000;2,736842;3,496351;1;302;0;1,5;15,10000038
3347408;2;2853;1867;15600;2019-04-23 01:10:55.000;844e-0000-0f01-071a;1;78;96;22.04.2019 22:10;50;2;50;50;2019-04-22 22:10:55.000;2,824134;3,163518;1;302;0;1,799999952;18,60000038
3347734;4;108;4359;1125;2019-04-23 02:23:35.000;844e-0000-0f01-071a;1;78;96;22.04.2019 23:23;0;4;0;0;2019-04-22 23:23:35.000;0;0;10;302;0;20,70000076;23,39999962
3347735;4;101;0;1125;2019-04-23 02:23:36.000;844e-0000-0f01-071a;1;78;96;22.04.2019 23:23;0;4;0;0;2019-04-22 23:23:36.000;0;0;10;302;0;15,60000038;20,60000038
3347736;4;97;1;1125;2019-04-23 02:23:38.000;844e-0000-0f01-071a;1;78;96;22.04.2019 23:23;0;4;0;0;2019-04-22 23:23:38.000;0;0;10;302;0;13,39999962;15,60000038
3347953;11;725;37317;5050;2019-04-23 12:45:40.000;844e-0000-0f01-071a;1;78;96;23.04.2019 09:45;0;11;0;0;2019-04-23 09:45:40.000;0;0;10;302;0;7,5;26,39999962
3347956;11;2311;12;19250;2019-04-23 12:46:12.000;844e-0000-0f01-071a;1;78;96;23.04.2019 09:46;0;11;0;0;2019-04-23 09:46:12.000;0;0;10;302;0;2,200000048;17,70000076
3348341;11;3346;6534;26875;2019-04-23 14:35:34.000;844e-0000-0f01-071a;1;78;96;23.04.2019 11:35;0;11;0;0;2019-04-23 11:35:34.000;0;0;10;302;0;2,299999952;26,79999924
3348469;2;2851;943;24325;2019-04-23 14:51:43.000;844e-0000-0f01-071a;1;78;96;23.04.2019 11:51;50;2;50;50;2019-04-23 11:51:43.000;3,408521;2,02737;0;302;0;2,599999905;20,89999962
3348489;2;2851;89;24750;2019-04-23 14:53:38.000;844e-0000-0f01-071a;1;78;96;23.04.2019 11:53;50;2;50;50;2019-04-23 11:53:38.000;2,506266;1,992557;0;302;0;1,399999976;9,699999809
3348843;2;2852;2349;24425;2019-04-23 15:33:12.000;844e-0000-0f01-071a;1;78;96;23.04.2019 12:34;50;2;50;50;2019-04-23 12:33:12.000;2,961061;2,019789;0;302;0;3,099999905;24,20000076
3348847;2;2851;4;25075;2019-04-23 15:33:43.000;844e-0000-0f01-071a;1;78;96;23.04.2019 12:34;50;2;50;50;2019-04-23 12:33:43.000;1,859649;1,966731;0;302;0;1,700000048;5,800000191
3348849;2;2851;2;24900;2019-04-23 15:34:11.000;844e-0000-0f01-071a;1;78;96;23.04.2019 12:34;50;2;50;50;2019-04-23 12:34:11.000;1,964912;1,980554;0;302;0;1,299999952;2,5
3348973;2;2852;472;24750;2019-04-23 15:42:29.000;844e-0000-0f01-071a;1;78;96;23.04.2019 12:43;50;2;50;50;2019-04-23 12:42:29.000;2,561404;1,993266;0;302;0;2;13,39999962
3348974;2;2852;4;25050;2019-04-23 15:43:00.000;844e-0000-0f01-071a;1;78;96;23.04.2019 12:43;50;2;50;50;2019-04-23 12:43:00.000;1,947368;1,969395;0;302;0;1,100000024;3,799999952
3349048;2;2850;471;24800;2019-04-23 15:51:17.000;844e-0000-0f01-071a;1;78;96;23.04.2019 12:51;50;2;50;50;2019-04-23 12:51:17.000;2,280702;1,987833;0;302;0;1,899999976;12,30000019
3349220;2;2851;944;24825;2019-04-23 16:07:27.000;844e-0000-0f01-071a;1;78;96;23.04.2019 13:07;50;2;50;50;2019-04-23 13:07:27.000;2,526316;1,986537;0;302;0;2,200000048;16,70000076
3349467;2;2851;1186;24775;2019-04-23 16:27:39.000;844e-0000-0f01-071a;1;78;96;23.04.2019 13:27;50;2;50;50;2019-04-23 13:27:39.000;2,362003;1,990546;0;302;0;2,400000095;18
3349533;2;2851;283;24875;2019-04-23 16:32:48.000;844e-0000-0f01-071a;1;78;96;23.04.2019 13:32;50;2;50;50;2019-04-23 13:32:48.000;2,315789;1,982544;0;302;0;1,5;10,89999962
3349553;2;2852;75;25050;2019-04-23 16:34:29.000;844e-0000-0f01-071a;1;78;96;23.04.2019 13:34;50;2;50;50;2019-04-23 13:34:29.000;1,929825;1,969395;0;302;0;1;6
